timestamp,density,num_cars,spawn_prob,min_gap,actual_vehicle_count,target_vehicle_count
1769970809.486756,MEDIUM,,,,2,6
1769970810.508954,MEDIUM,,,,2,6
1769970811.5289733,MEDIUM,,,,2,6
1769970812.5539136,MEDIUM,,,,2,6
1769970813.571873,MEDIUM,,,,2,6
1769970814.5956893,MEDIUM,,,,2,6
1769970815.6172247,MEDIUM,,,,2,6
1769970816.6399682,MEDIUM,,,,2,6
1769970817.6422448,MEDIUM,,,,2,6
1769970818.6651049,MEDIUM,,,,1,6
1769970819.6914256,MEDIUM,,,,2,6
1769970820.710089,MEDIUM,,,,2,6
1769970821.7319171,MEDIUM,,,,2,6
1769970822.7332275,MEDIUM,,,,2,6
1769970823.755819,MEDIUM,,,,2,6
1769970824.7579317,MEDIUM,,,,2,6
1769970825.780144,MEDIUM,,,,2,6
1769970826.805504,MEDIUM,,,,2,6
1769970827.826334,MEDIUM,,,,2,6
1769970828.83962,MEDIUM,,,,2,6
1769970829.8430965,MEDIUM,,,,2,6
1769970830.8450243,MEDIUM,,,,2,6
1769970831.8648198,MEDIUM,,,,2,6
1769970832.8882046,MEDIUM,,,,2,6
1769970833.8882146,MEDIUM,,,,2,6
1769970834.8940358,MEDIUM,,,,2,6
1769970835.9189074,MEDIUM,,,,2,6
1769970836.9422936,MEDIUM,,,,2,6
1769970837.9431586,MEDIUM,,,,2,6
1769970838.9630475,MEDIUM,,,,2,6
1769970839.985042,MEDIUM,,,,2,6
1769970841.0062742,MEDIUM,,,,2,6
1769970842.0276024,MEDIUM,,,,2,6
1769970843.0492833,MEDIUM,,,,2,6
1769970844.0714633,MEDIUM,,,,2,6
1769970845.0953524,MEDIUM,,,,2,6
1769970846.1164236,MEDIUM,,,,2,6
1769970847.1352847,MEDIUM,,,,2,6
1769970848.138041,MEDIUM,,,,2,6
1769970849.163083,MEDIUM,,,,2,6
1769970850.163922,MEDIUM,,,,2,6
1769970851.1884882,MEDIUM,,,,2,6
1769970852.2094636,MEDIUM,,,,2,6
1769970853.2338724,MEDIUM,,,,2,6
1769970854.2527401,MEDIUM,,,,2,6
1769970855.2763593,MEDIUM,,,,2,6
1769970856.3020759,MEDIUM,,,,2,6
1769970857.302509,MEDIUM,,,,2,6
1769970858.3259518,MEDIUM,,,,2,6
1769970859.3456728,MEDIUM,,,,2,6
1769970860.3672888,MEDIUM,,,,2,6
1769970861.3925183,MEDIUM,,,,2,6
1769970862.4161031,MEDIUM,,,,2,6
1769970863.4238436,MEDIUM,,,,1,6
1769970864.4440231,MEDIUM,,,,2,6
1769970865.463673,MEDIUM,,,,2,6
1769970866.488212,MEDIUM,,,,2,6
1769970867.5113227,MEDIUM,,,,2,6
1769970868.532188,MEDIUM,,,,2,6
1769970869.5522938,MEDIUM,,,,2,6
1769970870.552341,MEDIUM,,,,2,6
1769970871.5544925,MEDIUM,,,,2,6
1769970872.554843,MEDIUM,,,,2,6
1769970873.5713449,MEDIUM,,,,1,6
1769970874.5731106,MEDIUM,,,,2,6
1769970875.5739448,MEDIUM,,,,2,6
1769970876.580462,MEDIUM,,,,2,6
1769970877.5848582,MEDIUM,,,,2,6
1769970878.5870504,MEDIUM,,,,2,6
1769970879.5895324,MEDIUM,,,,2,6
1769970880.615308,MEDIUM,,,,1,6
1769970881.6363654,MEDIUM,,,,2,6
1769970882.6596615,MEDIUM,,,,2,6
1769970883.6819804,MEDIUM,,,,2,6
1769970884.6823483,MEDIUM,,,,2,6
1769970885.707911,MEDIUM,,,,2,6
1769970886.7297344,MEDIUM,,,,2,6
1769970887.7552397,MEDIUM,,,,2,6
1769970888.780274,MEDIUM,,,,2,6
1769970889.782148,MEDIUM,,,,2,6
1769970890.805716,MEDIUM,,,,2,6
1769970891.8281977,MEDIUM,,,,2,6
1769970892.8534057,MEDIUM,,,,2,6
1769970893.875504,MEDIUM,,,,2,6
1769970894.879872,MEDIUM,,,,2,6
1769970895.9034235,MEDIUM,,,,2,6
1769970896.929286,MEDIUM,,,,2,6
1769970897.954014,MEDIUM,,,,2,6
1769970991.9227297,MEDIUM,,,,2,6
1769970992.944727,MEDIUM,,,,2,6
1769970993.9657567,MEDIUM,,,,2,6
1769970994.9836118,MEDIUM,,,,2,6
1769970996.0025551,MEDIUM,,,,2,6
1769970997.0187578,MEDIUM,,,,2,6
1769970998.0394077,MEDIUM,,,,2,6
1769970999.0574203,MEDIUM,,,,2,6
1769971000.0797935,MEDIUM,,,,2,6
1769971001.104455,MEDIUM,,,,2,6
1769971002.1236718,MEDIUM,,,,2,6
1769971003.1437218,MEDIUM,,,,2,6
1769971004.1606357,MEDIUM,,,,2,6
1769971005.181203,MEDIUM,,,,2,6
1769971006.2040722,MEDIUM,,,,2,6
1769971007.2118118,MEDIUM,,,,2,6
1769971008.2124836,MEDIUM,,,,2,6
1769971009.2348928,MEDIUM,,,,1,6
1769971010.256615,MEDIUM,,,,2,6
1769971011.2759147,MEDIUM,,,,1,6
1769971012.2900383,MEDIUM,,,,2,6
1769971013.3087122,MEDIUM,,,,2,6
1769971014.331556,MEDIUM,,,,2,6
1769971015.3328648,MEDIUM,,,,2,6
1769971016.3506525,MEDIUM,,,,2,6
1769971017.374638,MEDIUM,,,,2,6
1769971018.393715,MEDIUM,,,,2,6
1769971019.4136052,MEDIUM,,,,2,6
1769971020.4334753,MEDIUM,,,,2,6
1769971021.4568152,MEDIUM,,,,2,6
1769971022.4786816,MEDIUM,,,,2,6
1769971023.4995468,MEDIUM,,,,2,6
1769971024.5178652,MEDIUM,,,,2,6
1769971025.5336092,MEDIUM,,,,2,6
1769971026.5459077,MEDIUM,,,,2,6
1769971027.5595815,MEDIUM,,,,2,6
1769971028.5767715,MEDIUM,,,,2,6
1769971029.594507,MEDIUM,,,,1,6
1769971030.606194,MEDIUM,,,,1,6
1769971031.623379,MEDIUM,,,,2,6
1769971032.625359,MEDIUM,,,,2,6
1769971033.6459844,MEDIUM,,,,2,6
1769971034.664848,MEDIUM,,,,2,6
1769971035.6655147,MEDIUM,,,,2,6
1769971036.687639,MEDIUM,,,,2,6
1769971037.7058363,MEDIUM,,,,2,6
1769971038.7235463,MEDIUM,,,,2,6
1769971039.745629,MEDIUM,,,,2,6
1769971040.759877,MEDIUM,,,,1,6
1769971041.782318,MEDIUM,,,,1,6
1769971042.7966511,MEDIUM,,,,0,6
1769971043.8158262,MEDIUM,,,,1,6
1769971044.817807,MEDIUM,,,,1,6
1769971045.8204672,MEDIUM,,,,2,6
1769971046.8434107,MEDIUM,,,,2,6
1769971047.8592734,MEDIUM,,,,2,6
1769971048.8813982,MEDIUM,,,,2,6
1769971049.9035277,MEDIUM,,,,2,6
1769971050.9236248,MEDIUM,,,,2,6
1769971051.941628,MEDIUM,,,,2,6
1769971052.9669473,MEDIUM,,,,2,6
1769971053.9895694,MEDIUM,,,,2,6
1769971055.0093434,MEDIUM,,,,2,6
1769971056.0286374,MEDIUM,,,,2,6
1769971057.0546668,MEDIUM,,,,2,6
1769971058.0694196,MEDIUM,,,,2,6
1769971059.0886836,MEDIUM,,,,2,6
1769971060.0914474,MEDIUM,,,,2,6
1769971061.1155407,MEDIUM,,,,2,6
1769971062.1387682,MEDIUM,,,,2,6
1769971063.1631105,MEDIUM,,,,1,6
1769971064.1778219,MEDIUM,,,,2,6
1769971065.198106,MEDIUM,,,,2,6
1769971066.217594,MEDIUM,,,,2,6
1769971067.235709,MEDIUM,,,,2,6
1769971068.2529254,MEDIUM,,,,2,6
1769971069.2712846,MEDIUM,,,,2,6
1769971070.276454,MEDIUM,,,,2,6
1769971071.2974162,MEDIUM,,,,2,6
1769971072.3024864,MEDIUM,,,,1,6
1769971073.3248622,MEDIUM,,,,2,6
1769971074.3433497,MEDIUM,,,,2,6
1769971075.364837,MEDIUM,,,,1,6
1769971076.3675299,MEDIUM,,,,2,6
1769971077.3898182,MEDIUM,,,,2,6
1769971078.408473,MEDIUM,,,,2,6
1769971079.427333,MEDIUM,,,,2,6
1769971080.4433906,MEDIUM,,,,2,6
1769971081.4681609,MEDIUM,,,,2,6
1769971082.4919908,MEDIUM,,,,2,6
1769971083.5134609,MEDIUM,,,,2,6
1769971084.5285587,MEDIUM,,,,2,6
1769971085.5474317,MEDIUM,,,,2,6
1769971086.568323,MEDIUM,,,,2,6
1769971087.5698195,MEDIUM,,,,2,6
1769971088.5880241,MEDIUM,,,,2,6
1769971089.5898352,MEDIUM,,,,2,6
1769971090.6150515,MEDIUM,,,,2,6
1769971091.6156633,MEDIUM,,,,2,6
1769971092.635442,MEDIUM,,,,2,6
1769971093.658727,MEDIUM,,,,2,6
1769971094.682772,MEDIUM,,,,2,6
1769971095.7050712,MEDIUM,,,,2,6
1769971096.7226326,MEDIUM,,,,2,6
1769971097.7411628,MEDIUM,,,,2,6
1769971098.760226,MEDIUM,,,,2,6
1769971099.778657,MEDIUM,,,,2,6
1769971100.7984536,MEDIUM,,,,2,6
1769971101.8233662,MEDIUM,,,,1,6
1769971102.8477895,MEDIUM,,,,2,6
1769971103.8666978,MEDIUM,,,,2,6
1769971104.87099,MEDIUM,,,,2,6
1769971105.8945093,MEDIUM,,,,1,6
1769971106.919409,MEDIUM,,,,2,6
1769971107.9447012,MEDIUM,,,,2,6
1769971108.9587996,MEDIUM,,,,2,6
1769971109.9783633,MEDIUM,,,,2,6
1769971110.995915,MEDIUM,,,,2,6
1769971112.01187,MEDIUM,,,,2,6
1769971113.0290964,MEDIUM,,,,2,6
1769971114.0525727,MEDIUM,,,,2,6
1769971115.0686533,MEDIUM,,,,2,6
1769971116.085049,MEDIUM,,,,2,6
1769971117.1008341,MEDIUM,,,,1,6
1769971118.1198173,MEDIUM,,,,2,6
1769971119.1385214,MEDIUM,,,,2,6
1769971120.1479414,MEDIUM,,,,2,6
1769971121.1638029,MEDIUM,,,,2,6
1769971122.183648,MEDIUM,,,,2,6
1769971123.1837888,MEDIUM,,,,2,6
1769971124.2083056,MEDIUM,,,,2,6
1769971125.2086713,MEDIUM,,,,2,6
1769971126.2268207,MEDIUM,,,,2,6
1769971127.245403,MEDIUM,,,,2,6
1769971128.265834,MEDIUM,,,,2,6
1769971129.2848327,MEDIUM,,,,2,6
1769971130.3012946,MEDIUM,,,,2,6
1769971131.3237283,MEDIUM,,,,2,6
1769971132.3451009,MEDIUM,,,,2,6
1769971133.3614428,MEDIUM,,,,2,6
1769971134.381914,MEDIUM,,,,2,6
1769971135.4044905,MEDIUM,,,,2,6
1769971136.427034,MEDIUM,,,,2,6
1769971137.4500492,MEDIUM,,,,2,6
1769971138.4736784,MEDIUM,,,,2,6
1769971139.489717,MEDIUM,,,,2,6
1769971140.50683,MEDIUM,,,,2,6
1769971141.526333,MEDIUM,,,,2,6
1769971142.528363,MEDIUM,,,,2,6
1769971143.5538092,MEDIUM,,,,1,6
1769971144.5546265,MEDIUM,,,,1,6
1769971145.5582366,MEDIUM,,,,2,6
1769971146.5593712,MEDIUM,,,,2,6
1769971147.5777097,MEDIUM,,,,2,6
1769971148.597461,MEDIUM,,,,2,6
1769971149.6175263,MEDIUM,,,,2,6
1769971150.6366727,MEDIUM,,,,2,6
1769971151.6557071,MEDIUM,,,,1,6
1769971152.6774483,MEDIUM,,,,2,6
1769971153.696473,MEDIUM,,,,2,6
1769971154.7167442,MEDIUM,,,,2,6
1769971155.739564,MEDIUM,,,,2,6
1769971156.761817,MEDIUM,,,,1,6
1769971157.7866175,MEDIUM,,,,2,6
1769971158.805737,MEDIUM,,,,2,6
1769971159.8233347,MEDIUM,,,,2,6
1769971160.8434112,MEDIUM,,,,1,6
1769971161.861384,MEDIUM,,,,2,6
1769971162.8835044,MEDIUM,,,,2,6
1769971163.8890228,MEDIUM,,,,2,6
1769971164.9113653,MEDIUM,,,,2,6
1769971165.9333801,MEDIUM,,,,2,6
1769971166.9544022,MEDIUM,,,,2,6
1769971167.9791555,MEDIUM,,,,2,6
1769971168.9797852,MEDIUM,,,,2,6
1769971169.9945457,MEDIUM,,,,1,6
1769971170.9399395,HIGH,10,0.05,150,,
1769971171.0161052,HIGH,,,,2,10
1769971172.0174327,HIGH,,,,2,10
1769971173.0175292,HIGH,,,,2,10
1769971174.0401626,HIGH,,,,2,10
1769971175.0553935,HIGH,,,,2,10
1769971176.0734513,HIGH,,,,2,10
1769971177.0967522,HIGH,,,,2,10
1769971178.1155155,HIGH,,,,2,10
1769971179.1328232,HIGH,,,,2,10
1769971180.1516085,HIGH,,,,2,10
1769971181.175297,HIGH,,,,2,10
1769971182.1937273,HIGH,,,,2,10
1769971183.2147882,HIGH,,,,2,10
1769971184.2381275,HIGH,,,,2,10
1769971185.2567744,HIGH,,,,2,10
1769971186.2594304,HIGH,,,,2,10
1769971187.2809446,HIGH,,,,2,10
1769971188.2986374,HIGH,,,,2,10
1769971189.3164904,HIGH,,,,2,10
1769971190.3366888,HIGH,,,,2,10
1769971191.35936,HIGH,,,,2,10
1769971192.3753939,HIGH,,,,2,10
1769971193.3918798,HIGH,,,,2,10
1769971194.4114425,HIGH,,,,2,10
1769971195.4311442,HIGH,,,,1,10
1769971196.4562712,HIGH,,,,1,10
1769971197.457522,HIGH,,,,2,10
1769971198.4787498,HIGH,,,,2,10
1769971199.5009055,HIGH,,,,2,10
1769971200.523524,HIGH,,,,2,10
1769971201.544343,HIGH,,,,2,10
1769971202.5641031,HIGH,,,,2,10
1769971203.5846949,HIGH,,,,2,10
1769971204.6064744,HIGH,,,,2,10
1769971205.6303182,HIGH,,,,2,10
1769971206.653661,HIGH,,,,2,10
1769971207.6764162,HIGH,,,,2,10
1769971208.7001743,HIGH,,,,2,10
1769971209.7257667,HIGH,,,,2,10
1769971210.7407098,HIGH,,,,2,10
1769971211.7584622,HIGH,,,,2,10
1769971212.7762017,HIGH,,,,2,10
1769971213.8008053,HIGH,,,,2,10
1769971214.8208966,HIGH,,,,2,10
1769971215.8394794,HIGH,,,,2,10
1769971216.8583214,HIGH,,,,2,10
1769971217.8744566,HIGH,,,,2,10
1769971218.895876,HIGH,,,,2,10
1769971219.916498,HIGH,,,,2,10
1769971220.935194,HIGH,,,,2,10
1769971221.9537263,HIGH,,,,2,10
1769971222.9734588,HIGH,,,,2,10
1769971223.9976554,HIGH,,,,2,10
1769971225.0176222,HIGH,,,,1,10
1769971226.0205586,HIGH,,,,2,10
1769971227.0431778,HIGH,,,,2,10
1769971228.0572164,HIGH,,,,2,10
1769971229.0791795,HIGH,,,,2,10
1769971230.0803015,HIGH,,,,2,10
1769971231.080804,HIGH,,,,2,10
1769971232.1006699,HIGH,,,,2,10
1769971233.1236618,HIGH,,,,2,10
1769971234.1416423,HIGH,,,,2,10
1769971235.1634922,HIGH,,,,2,10
1769971236.1841471,HIGH,,,,2,10
1769971237.2057862,HIGH,,,,2,10
1769971238.2263818,HIGH,,,,2,10
1769971239.2515774,HIGH,,,,2,10
1769971240.2705371,HIGH,,,,2,10
1769971241.2752318,HIGH,,,,1,10
1769971242.29379,HIGH,,,,2,10
1769971243.3145022,HIGH,,,,2,10
1769971244.3385682,HIGH,,,,2,10
1769971245.3620136,HIGH,,,,2,10
1769971246.3792262,HIGH,,,,2,10
1769971247.4017217,HIGH,,,,2,10
1769971248.4265742,HIGH,,,,2,10
1769971249.4492745,HIGH,,,,2,10
1769971250.469967,HIGH,,,,2,10
1769971251.4897604,HIGH,,,,2,10
1769971252.5125377,HIGH,,,,2,10
1769971253.5292964,HIGH,,,,2,10
1769971254.5543692,HIGH,,,,2,10
1769971255.5713456,HIGH,,,,2,10
1769971256.5884905,HIGH,,,,2,10
1769971257.6084735,HIGH,,,,2,10
1769971258.620129,HIGH,,,,2,10
1769971259.6351476,HIGH,,,,2,10
1769971260.636996,HIGH,,,,2,10
1769971261.6564736,HIGH,,,,2,10
1769971262.674484,HIGH,,,,2,10
1769971263.694661,HIGH,,,,2,10
1769971264.7185674,HIGH,,,,2,10
1769971265.7368402,HIGH,,,,2,10
1769971266.7577484,HIGH,,,,2,10
1769971267.7778769,HIGH,,,,2,10
1769971268.7935863,HIGH,,,,2,10
1769971269.7942233,HIGH,,,,2,10
1769971270.7967813,HIGH,,,,2,10
1769971271.8165174,HIGH,,,,2,10
1769971272.8366623,HIGH,,,,2,10
1769971273.8512738,HIGH,,,,2,10
1769971274.8669286,HIGH,,,,2,10
1769971275.8884923,HIGH,,,,2,10
1769971276.9062445,HIGH,,,,2,10
1769971277.9243834,HIGH,,,,2,10
1769971278.9249833,HIGH,,,,2,10
1769971279.9262998,HIGH,,,,2,10
1769971280.9477227,HIGH,,,,2,10
1769971281.9707022,HIGH,,,,1,10
1769971282.990564,HIGH,,,,2,10
1769971284.0112271,HIGH,,,,2,10
1769971285.0318239,HIGH,,,,2,10
1769971286.055073,HIGH,,,,2,10
1769971287.0584736,HIGH,,,,2,10
1769971288.07855,HIGH,,,,2,10
1769971289.0985615,HIGH,,,,2,10
1769971290.1216621,HIGH,,,,2,10
1769971458.2495582,MEDIUM,,,,2,6
1769971459.4184816,MEDIUM,,,,2,6
1769971460.5867643,MEDIUM,,,,2,6
1769971461.7705688,MEDIUM,,,,2,6
1769971462.964687,MEDIUM,,,,2,6
1769971464.1605198,MEDIUM,,,,2,6
1769971465.3553317,MEDIUM,,,,2,6
1769971466.5573623,MEDIUM,,,,2,6
1769971467.7508652,MEDIUM,,,,2,6
1769971468.9444313,MEDIUM,,,,2,6
1769971470.1420496,MEDIUM,,,,2,6
1769971471.3399675,MEDIUM,,,,2,6
1769971472.3481839,MEDIUM,,,,2,6
1769971473.3731027,MEDIUM,,,,2,6
1769971474.3947313,MEDIUM,,,,2,6
1769971475.4157171,MEDIUM,,,,2,6
1769971476.4406936,MEDIUM,,,,2,6
1769971477.4618955,MEDIUM,,,,2,6
1769971478.4760303,MEDIUM,,,,2,6
1769971479.4766984,MEDIUM,,,,2,6
1769971480.4802601,MEDIUM,,,,2,6
1769971481.5042927,MEDIUM,,,,2,6
1769971482.5251908,MEDIUM,,,,2,6
1769974590.4812021,MEDIUM,,,,2,6
1769974591.5059123,MEDIUM,,,,2,6
1769974592.528922,MEDIUM,,,,2,6
1769974593.5518231,MEDIUM,,,,2,6
1769974594.5711179,MEDIUM,,,,2,6
1769974595.5762599,MEDIUM,,,,2,6
1769974596.6011336,MEDIUM,,,,2,6
1769974597.6269715,MEDIUM,,,,2,6
1769974627.946177,MEDIUM,,,,2,6
1769974628.9704788,MEDIUM,,,,2,6
1769974629.9709654,MEDIUM,,,,2,6
1769974630.994585,MEDIUM,,,,2,6
1769974632.0187833,MEDIUM,,,,2,6
1769974634.1897764,MEDIUM,,,,2,6
1769974635.191061,MEDIUM,,,,2,6
1769974636.2157621,MEDIUM,,,,2,6
1769974637.23922,MEDIUM,,,,2,6
1769974638.2408707,MEDIUM,,,,2,6
1769974639.2629654,MEDIUM,,,,2,6
1769974640.26317,MEDIUM,,,,2,6
1769974641.2820337,MEDIUM,,,,2,6
1769974642.3071687,MEDIUM,,,,2,6
1769974643.3152578,MEDIUM,,,,2,6
1769974644.3383596,MEDIUM,,,,2,6
1769974645.3384323,MEDIUM,,,,2,6
1769974646.3590293,MEDIUM,,,,2,6
1769974647.3830616,MEDIUM,,,,1,6
1769974648.3834789,MEDIUM,,,,2,6
1769974649.4082017,MEDIUM,,,,2,6
1769974650.4120922,MEDIUM,,,,2,6
1769974651.4137392,MEDIUM,,,,2,6
1769974652.4358659,MEDIUM,,,,2,6
1769974653.4572167,MEDIUM,,,,2,6
1769974654.4591577,MEDIUM,,,,2,6
1769974655.4814177,MEDIUM,,,,2,6
1769974656.5011618,MEDIUM,,,,1,6
1769974657.5259557,MEDIUM,,,,2,6
1769974658.5466897,MEDIUM,,,,2,6
1769974659.550515,MEDIUM,,,,2,6
1769974660.5755754,MEDIUM,,,,2,6
1769974661.5773742,MEDIUM,,,,2,6
1769974662.6009493,MEDIUM,,,,2,6
1769974663.6035638,MEDIUM,,,,2,6
1769974664.627408,MEDIUM,,,,2,6
1769974665.628373,MEDIUM,,,,2,6
1769974666.6488347,MEDIUM,,,,2,6
1769974667.6673567,MEDIUM,,,,2,6
1769974668.6904662,MEDIUM,,,,2,6
1769974669.711648,MEDIUM,,,,2,6
1769974670.7315507,MEDIUM,,,,2,6
1769974671.752297,MEDIUM,,,,1,6
1769974672.7722445,MEDIUM,,,,2,6
1769974673.7912767,MEDIUM,,,,2,6
1769974674.812384,MEDIUM,,,,2,6
1769974675.8138957,MEDIUM,,,,2,6
1769974676.8287694,MEDIUM,,,,2,6
1769974677.8484237,MEDIUM,,,,2,6
1769974678.8727145,MEDIUM,,,,2,6
1769974679.8958938,MEDIUM,,,,2,6
1769974680.9202113,MEDIUM,,,,2,6
1769974681.9428325,MEDIUM,,,,2,6
1769974682.9640546,MEDIUM,,,,2,6
1769974683.9878275,MEDIUM,,,,2,6
1769974684.9880986,MEDIUM,,,,2,6
1769974685.9924045,MEDIUM,,,,2,6
1769974687.0150175,MEDIUM,,,,2,6
1769974688.0182889,MEDIUM,,,,2,6
1769974689.0429955,MEDIUM,,,,2,6
1769974690.068358,MEDIUM,,,,2,6
1769974691.0900428,MEDIUM,,,,2,6
1769974692.091477,MEDIUM,,,,2,6
1769974693.091713,MEDIUM,,,,1,6
1769974694.115757,MEDIUM,,,,1,6
1769974695.1346076,MEDIUM,,,,2,6
1769974696.1583953,MEDIUM,,,,2,6
1769974697.1590304,MEDIUM,,,,2,6
1769974698.1778376,MEDIUM,,,,2,6
1769974699.2016463,MEDIUM,,,,2,6
1769974700.2251456,MEDIUM,,,,2,6
1769974701.2414527,MEDIUM,,,,1,6
1769974702.2436068,MEDIUM,,,,2,6
1769974703.2685509,MEDIUM,,,,2,6
1769974704.2932255,MEDIUM,,,,2,6
1769974705.3182309,MEDIUM,,,,2,6
1769974706.3411655,MEDIUM,,,,2,6
1769974707.3418674,MEDIUM,,,,2,6
1769974708.3654702,MEDIUM,,,,2,6
1769974709.3895955,MEDIUM,,,,2,6
1769974710.4046779,MEDIUM,,,,2,6
1769974711.4171062,MEDIUM,,,,2,6
1769974712.4380002,MEDIUM,,,,2,6
1769974713.4543622,MEDIUM,,,,1,6
1769974714.4777498,MEDIUM,,,,0,6
1769974715.4960637,MEDIUM,,,,0,6
1769974716.520135,MEDIUM,,,,1,6
1769974717.5206304,MEDIUM,,,,2,6
1769974718.5409966,MEDIUM,,,,2,6
1769974719.5443342,MEDIUM,,,,2,6
1769974720.5696442,MEDIUM,,,,2,6
1769974721.5703702,MEDIUM,,,,2,6
1769974722.591713,MEDIUM,,,,2,6
1769974723.6120977,MEDIUM,,,,2,6
1769974724.6352212,MEDIUM,,,,2,6
1769974725.6529853,MEDIUM,,,,2,6
1769974726.6537704,MEDIUM,,,,2,6
1769974727.6759338,MEDIUM,,,,2,6
1769974728.69264,MEDIUM,,,,1,6
1769974729.6942124,MEDIUM,,,,2,6
1769974730.7139142,MEDIUM,,,,2,6
1769974731.7375882,MEDIUM,,,,2,6
1769974732.7616096,MEDIUM,,,,2,6
1769974733.7856147,MEDIUM,,,,2,6
1769974734.810432,MEDIUM,,,,2,6
1769974735.8299875,MEDIUM,,,,2,6
1769974736.8531487,MEDIUM,,,,2,6
1769974737.878141,MEDIUM,,,,2,6
1769974738.9033272,MEDIUM,,,,2,6
1769974739.9197376,MEDIUM,,,,2,6
1769974740.942127,MEDIUM,,,,2,6
1769974741.9462776,MEDIUM,,,,1,6
1769974742.966667,MEDIUM,,,,2,6
1769974743.9895885,MEDIUM,,,,2,6
1769974744.9940796,MEDIUM,,,,2,6
1769974746.010421,MEDIUM,,,,2,6
1769974747.0338466,MEDIUM,,,,2,6
1769974748.0370917,MEDIUM,,,,2,6
1769974749.0620377,MEDIUM,,,,2,6
1769974750.0791683,MEDIUM,,,,2,6
1769974751.1020026,MEDIUM,,,,2,6
1769974752.124416,MEDIUM,,,,2,6
1769974753.125832,MEDIUM,,,,2,6
1769974754.146001,MEDIUM,,,,2,6
1769974755.167892,MEDIUM,,,,1,6
1769974756.1863794,MEDIUM,,,,1,6
1769974757.20904,MEDIUM,,,,1,6
1769974758.2334561,MEDIUM,,,,1,6
1769974759.2565808,MEDIUM,,,,2,6
1769974760.2796886,MEDIUM,,,,2,6
1769974761.3007927,MEDIUM,,,,2,6
1769974762.3018847,MEDIUM,,,,2,6
1769974763.3021765,MEDIUM,,,,2,6
1769974764.3274724,MEDIUM,,,,2,6
1769974765.350657,MEDIUM,,,,1,6
1769974766.3701816,MEDIUM,,,,2,6
1769974769.9556966,MEDIUM,,,,2,6
1769974770.9568872,MEDIUM,,,,2,6
1769974771.9797003,MEDIUM,,,,2,6
1769974773.0040514,MEDIUM,,,,2,6
1769974774.0261126,MEDIUM,,,,2,6
1769974775.0395026,MEDIUM,,,,2,6
1769975104.6838412,MEDIUM,,,,2,6
1769975105.684869,MEDIUM,,,,2,6
1769975106.7024202,MEDIUM,,,,2,6
1769975107.8768504,MEDIUM,,,,2,6
1769975108.880869,MEDIUM,,,,2,6
1769975109.902437,MEDIUM,,,,2,6
1769975110.944965,MEDIUM,,,,2,6
1769975111.9568026,MEDIUM,,,,2,6
1769975112.9680293,MEDIUM,,,,2,6
1769975113.9768257,MEDIUM,,,,2,6
1769975117.4151752,MEDIUM,,,,2,6
1769975118.4356992,MEDIUM,,,,2,6
1769975119.4374654,MEDIUM,,,,2,6
1769975120.4582233,MEDIUM,,,,2,6
1769975121.4820738,MEDIUM,,,,2,6
1769975122.5056407,MEDIUM,,,,1,6
1769975123.5074189,MEDIUM,,,,2,6
1769975124.5328376,MEDIUM,,,,2,6
1769975125.5365582,MEDIUM,,,,2,6
1769975126.5543034,MEDIUM,,,,2,6
1769975127.578378,MEDIUM,,,,2,6
1769975128.5819771,MEDIUM,,,,2,6
1769975129.606347,MEDIUM,,,,2,6
1769975130.6115968,MEDIUM,,,,1,6
1769975131.6142948,MEDIUM,,,,2,6
1769975132.6190608,MEDIUM,,,,2,6
1769975133.6427689,MEDIUM,,,,2,6
1769975134.6649475,MEDIUM,,,,2,6
1769975135.6881785,MEDIUM,,,,2,6
1769975601.4049149,MEDIUM,,,,2,6
1769975602.4251418,MEDIUM,,,,2,6
1769975603.4455855,MEDIUM,,,,2,6
1769975604.4709594,MEDIUM,,,,2,6
1769975605.4937408,MEDIUM,,,,2,6
1769975606.516427,MEDIUM,,,,2,6
1769975607.5369718,MEDIUM,,,,2,6
1769975608.5608385,MEDIUM,,,,2,6
1769975609.5861843,MEDIUM,,,,2,6
1769975610.605095,MEDIUM,,,,2,6
1769975611.7135544,MEDIUM,,,,2,6
1769975612.743242,MEDIUM,,,,2,6
1769975613.7602975,MEDIUM,,,,2,6
1769975614.783966,MEDIUM,,,,2,6
1769975615.802542,MEDIUM,,,,2,6
1769975616.8140466,MEDIUM,,,,2,6
1769975617.8186603,MEDIUM,,,,2,6
1769975618.8462524,MEDIUM,,,,2,6
1769975619.8926058,MEDIUM,,,,2,6
1769975620.9546645,MEDIUM,,,,2,6
1769975621.9931717,MEDIUM,,,,2,6
1769975623.0090113,MEDIUM,,,,2,6
1769975624.0289369,MEDIUM,,,,2,6
1769975625.051402,MEDIUM,,,,2,6
1769975626.052711,MEDIUM,,,,2,6
1769975627.098973,MEDIUM,,,,2,6
1769975628.194944,MEDIUM,,,,2,6
1769975629.226167,MEDIUM,,,,2,6
1769975630.229887,MEDIUM,,,,2,6
1769975631.245483,MEDIUM,,,,2,6
1769975632.256212,MEDIUM,,,,2,6
1769975633.261339,MEDIUM,,,,2,6
1769975634.2624643,MEDIUM,,,,2,6
1769975635.266787,MEDIUM,,,,2,6
1769975636.267511,MEDIUM,,,,2,6
1769975637.2867892,MEDIUM,,,,2,6
1769975638.3098433,MEDIUM,,,,2,6
1769975639.3237867,MEDIUM,,,,2,6
